0.074727,-0.185974,-0.316307,-0.340532,-0.282914,-0.167713,-0.019193,0.138384,0.230757,0.268902,0.238599,0.143426,0.004750,-0.142969,-0.260511,-0.314334,-0.287109,-0.185577,-0.042110,0.092929,0.167674,0.149137,0.039310,-0.120688,-0.261842,-0.310763,-0.216827,0.027379,0.379503,0.756282,1.054445,1.177945,1.065383,0.711085,0.172697,-0.440205,-0.996535,-1.385224,-1.553248,-1.523766,-1.383561,-1.241023,-1.169658,-1.160849,-1.108856,-0.840417,-0.184751,0.937383,2.439272,4.044106,5.333837,5.866414,5.324236,3.636544,1.026173,-2.035685,-4.945485,-7.112330,-8.091779,-7.681600,-5.965697,-3.299692,-0.236481,2.600328,4.670012,5.652098,5.518715,4.511953,3.036116,1.512688,0.257403,-0.580398,-1.009589,-1.141709,-1.120763,-1.066046,-1.041997,-1.055535,-1.072935,-1.045522,-0.934641,-0.728986,-0.449996,-0.144360,0.133045,0.338618,0.453865,0.488306,0.471288,0.437415,0.412538,0.405895,0.410194,0.407739,0.378771,0.308674,0.192578,0.037446,-0.138227,-0.307501,-0.440991,-0.514615,-0.516659,-0.451263,-0.336405,-0.197105,-0.057297,0.065712,0.162331,0.228508,0.256852,0.265264,0.254999,0.227310,0.183450,0.124673,0.052232
-0.046540,-0.329343,-0.465506,-0.480361,-0.399241,-0.247477,-0.050401,0.166654,0.360190,0.515222,0.595578,0.576815,0.452132,0.235310,-0.040178,-0.326510,-0.570691,-0.725605,-0.760454,-0.668161,-0.467594,-0.199258,0.085089,0.335905,0.517930,0.617014,0.639859,0.607006,0.541687,0.459293,0.362524,0.244574,0.098166,-0.074911,-0.259355,-0.430040,-0.562964,-0.648875,-0.702801,-0.762899,-0.875281,-1.067206,-1.317286,-1.535916,-1.569798,-1.239221,-0.405033,0.953019,2.677068,4.423701,5.728341,6.134157,5.345570,3.347174,0.438674,-2.828005,-5.784348,-7.807827,-8.467082,-7.618791,-5.439717,-2.389154,0.893014,3.735405,5.598968,6.209906,5.616354,4.146262,2.283123,0.509940,-0.820521,-1.551124,-1.714753,-1.476431,-1.053411,-0.641899,-0.369168,-0.277679,-0.337439,-0.475837,-0.611309,-0.679298,-0.644916,-0.503356,-0.273209,0.011911,0.310295,0.577386,0.770742,0.856023,0.813823,0.645566,0.375946,0.050136,-0.274344,-0.539494,-0.699518,-0.730633,-0.634926,-0.437259,-0.177001,0.101916,0.359082,0.561999,0.687217,0.720317,0.656628,0.503066,0.279772,0.019412,-0.268497,-0.526196,-0.723021,-0.828303,-0.811376,-0.641574,-0.288230
0.137420,0.025450,-0.046758,-0.083597,-0.089463,-0.068749,-0.025849,0.034843,0.123413,0.232307,0.335872,0.400202,0.393792,0.299694,0.124197,-0.102039,-0.331532,-0.513687,-0.609568,-0.602316,-0.499916,-0.330175,-0.130590,0.063130,0.226264,0.349425,0.436926,0.500164,0.548900,0.584266,0.596478,0.568163,0.481783,0.328099,0.112141,-0.146247,-0.418511,-0.678473,-0.913611,-1.129926,-1.344892,-1.567699,-1.773118,-1.881878,-1.762424,-1.263622,-0.275934,1.196440,2.981690,4.735814,6.006021,6.354769,5.506285,3.459057,0.517109,-2.772883,-5.753802,-7.814940,-8.530891,-7.753980,-5.646134,-2.646181,0.623951,3.500614,5.438936,6.148643,5.658046,4.279089,2.485967,0.756931,-0.559702,-1.312894,-1.540524,-1.405568,-1.111448,-0.829047,-0.654933,-0.604655,-0.633057,-0.668073,-0.644651,-0.528983,-0.327822,-0.082283,0.150158,0.318325,0.396049,0.389740,0.332202,0.266066,0.224729,0.219160,0.235675,0.244683,0.215717,0.131792,-0.002678,-0.162505,-0.309516,-0.404133,-0.417002,-0.337651,-0.178245,0.028457,0.236672,0.398979,0.478476,0.458288,0.345660,0.169420,-0.095282,-0.334746,-0.510680,-0.584792,-0.518788,-0.274375,0.186740
-0.007610,0.342173,0.565801,0.681427,0.707201,0.661277,0.561807,0.426942,0.299622,0.182879,0.090367,0.020531,-0.040750,-0.111965,-0.206049,-0.323396,-0.450525,-0.564084,-0.637669,-0.648607,-0.582972,-0.438390,-0.224850,0.036354,0.315535,0.579256,0.795971,0.940974,0.998758,0.962430,0.832050,0.614441,0.325360,-0.007868,-0.346935,-0.649193,-0.879745,-1.024562,-1.098233,-1.140733,-1.200903,-1.309715,-1.452045,-1.549340,-1.465053,-1.039507,-0.150958,1.212909,2.899757,4.583862,5.824377,6.186057,5.385735,3.407537,0.538189,-2.692060,-5.639068,-7.700224,-8.452253,-7.742270,-5.718742,-2.800015,0.415055,3.281675,5.262890,6.061499,5.684919,4.416201,2.701980,1.003555,-0.331671,-1.138214,-1.430834,-1.350666,-1.089382,-0.820008,-0.652566,-0.620199,-0.691398,-0.797969,-0.866679,-0.844478,-0.711489,-0.480803,-0.188272,0.121772,0.408742,0.642195,0.802370,0.877796,0.863475,0.761370,0.582312,0.347167,0.085562,-0.168125,-0.380485,-0.524821,-0.585571,-0.560727,-0.461905,-0.312036,-0.140989,0.020253,0.145848,0.220220,0.240412,0.215094,0.160916,0.097568,0.020469,-0.042213,-0.078123,-0.074909,-0.020216,0.098308,0.293016
0.094306,-0.167377,-0.317507,-0.373374,-0.352265,-0.271469,-0.148275,0.000029,0.142575,0.278274,0.381911,0.430367,0.407974,0.311880,0.154935,-0.036189,-0.227630,-0.387142,-0.491569,-0.530547,-0.505794,-0.426964,-0.306252,-0.154290,0.020795,0.211283,0.406450,0.589936,0.739260,0.828192,0.832072,0.735153,0.537847,0.261036,-0.055402,-0.361507,-0.612563,-0.786184,-0.893762,-0.978971,-1.099782,-1.296974,-1.559172,-1.799444,-1.858708,-1.544838,-0.703522,0.698772,2.511541,4.390265,5.860086,6.445869,5.828271,3.965838,1.133100,-2.138919,-5.194026,-7.408340,-8.331381,-7.782777,-5.890249,-3.063274,0.096160,2.933426,4.902848,5.705631,5.355555,4.145130,2.525824,0.953025,-0.243729,-0.924781,-1.131355,-1.023578,-0.798158,-0.616445,-0.562300,-0.635157,-0.772014,-0.885256,-0.901312,-0.787398,-0.559099,-0.268930,0.017078,0.244150,0.385357,0.444984,0.449319,0.430339,0.410245,0.393545,0.368928,0.318333,0.228013,0.096763,-0.061202,-0.218876,-0.343238,-0.404244,-0.383872,-0.282879,-0.122919,0.057682,0.214186,0.308678,0.321399,0.255880,0.136336,-0.001198,-0.155084,-0.278772,-0.349832,-0.345833,-0.244344,-0.022933,0.340830
-0.001852,0.071814,0.146854,0.218851,0.283389,0.336054,0.372430,0.388100,0.372917,0.319431,0.222938,0.084567,-0.086397,-0.271381,-0.443881,-0.574069,-0.636001,-0.615229,-0.513875,-0.350871,-0.156856,0.034628,0.196556,0.315208,0.392030,0.440215,0.477542,0.517968,0.564500,0.605600,0.616756,0.567670,0.433641,0.207597,-0.092250,-0.423820,-0.733302,-0.974838,-1.129807,-1.215682,-1.276921,-1.357665,-1.465453,-1.542413,-1.461591,-1.059285,-0.200460,1.141978,2.825484,4.526750,5.801106,6.205630,5.447624,3.501459,0.645817,-2.592973,-5.568447,-7.669132,-8.459059,-7.774060,-5.757841,-2.832195,0.395293,3.271335,5.255184,6.051504,5.672779,4.406493,2.700136,1.011420,-0.319159,-1.133964,-1.453442,-1.418884,-1.213987,-0.995430,-0.851985,-0.797573,-0.791587,-0.772595,-0.690447,-0.525889,-0.293847,-0.033262,0.209713,0.397774,0.512352,0.555028,0.541541,0.492110,0.422704,0.340549,0.244697,0.130245,-0.006089,-0.161142,-0.322585,-0.468835,-0.571745,-0.601936,-0.536242,-0.365918,-0.103384,0.215248,0.534165,0.788761,0.921152,0.895820,0.710405,0.397992,-0.047114,-0.479568,-0.844788,-1.088194,-1.155207,-0.991246,-0.541730
0.039616,0.064267,0.116920,0.186510,0.261971,0.332239,0.386248,0.412935,0.351268,0.224484,0.044385,-0.164923,-0.371136,-0.539122,-0.637268,-0.644605,-0.557320,-0.392064,-0.183544,0.024234,0.190838,0.291794,0.325551,0.312196,0.284647,0.276005,0.307795,0.382735,0.483486,0.576944,0.622671,0.583828,0.438578,0.189159,-0.134986,-0.483172,-0.798717,-1.038995,-1.191965,-1.280365,-1.348492,-1.433697,-1.532710,-1.578296,-1.441313,-0.966013,-0.033905,1.362553,3.065516,4.746566,5.968369,6.305342,5.485721,3.500142,0.631835,-2.602745,-5.577986,-7.705418,-8.563243,-7.984132,-6.089399,-3.265475,-0.083618,2.827657,4.932808,5.921013,5.773453,4.738401,3.224295,1.656839,0.357065,-0.520676,-0.983198,-1.144470,-1.154256,-1.137541,-1.160685,-1.226683,-1.292419,-1.296820,-1.189120,-0.949099,-0.594669,-0.176159,0.239330,0.587210,0.821583,0.923585,0.900801,0.779980,0.596957,0.387544,0.181649,0.000918,-0.141373,-0.239604,-0.294752,-0.312494,-0.300333,-0.264778,-0.210130,-0.139463,-0.057002,0.029676,0.109134,0.168105,0.195588,0.187036,0.146284,0.084144,0.001333,-0.076934,-0.140011,-0.177248,-0.177996,-0.131607,-0.027433
0.184010,0.348806,0.425814,0.432920,0.388012,0.308978,0.213705,0.120079,0.099847,0.142566,0.232729,0.330167,0.383402,0.347893,0.202734,-0.040062,-0.336874,-0.624009,-0.835753,-0.922875,-0.865174,-0.674133,-0.385965,-0.049113,0.288407,0.587727,0.822404,0.977184,1.044610,1.022013,0.910451,0.715696,0.450303,0.135360,-0.199645,-0.520469,-0.795999,-1.008741,-1.163130,-1.285463,-1.411279,-1.561434,-1.714697,-1.789680,-1.649658,-1.138362,-0.143148,1.332445,3.115821,4.862485,6.120941,6.457000,5.598803,3.546455,0.600595,-2.701017,-5.712840,-7.832803,-8.635536,-7.962030,-5.953132,-3.022099,0.232347,3.160997,5.219756,6.102821,5.807479,4.604754,2.928402,1.229240,-0.148907,-1.033875,-1.423378,-1.435001,-1.237159,-0.987309,-0.792769,-0.697737,-0.691780,-0.730884,-0.761487,-0.739807,-0.642420,-0.467986,-0.232760,0.036554,0.309536,0.556488,0.750549,0.868993,0.895411,0.823174,0.658875,0.423699,0.151180,-0.118777,-0.348117,-0.508432,-0.585775,-0.581273,-0.508156,-0.386976,-0.240850,-0.091750,0.042033,0.147487,0.217651,0.251479,0.252733,0.228136,0.189217,0.138579,0.080320,0.018540,-0.042663,-0.099193,-0.146950
0.063733,-0.515039,-0.842650,-0.959328,-0.905304,-0.720806,-0.446063,-0.121305,0.181277,0.442378,0.609434,0.648654,0.552626,0.342861,0.066196,-0.215215,-0.438736,-0.557131,-0.550624,-0.431221,-0.237828,-0.023661,0.160175,0.279655,0.326472,0.317658,0.286627,0.268860,0.287063,0.341011,0.406149,0.442190,0.409051,0.283935,0.072238,-0.192906,-0.463115,-0.694827,-0.868652,-0.998496,-1.123449,-1.281838,-1.475589,-1.640746,-1.642355,-1.305996,-0.484555,0.858804,2.584532,4.363174,5.736115,6.243179,5.576207,3.698895,0.883992,-2.344994,-5.342263,-7.494081,-8.357682,-7.757066,-5.821073,-2.957809,0.233308,3.099614,5.094687,5.914861,5.565631,4.331146,2.658994,1.008437,-0.279155,-1.047230,-1.319765,-1.244294,-1.013437,-0.794361,-0.684917,-0.702334,-0.799534,-0.897528,-0.920485,-0.822334,-0.598656,-0.283300,0.065992,0.386279,0.625992,0.755289,0.769100,0.684054,0.531483,0.348711,0.170521,0.022395,-0.083292,-0.147417,-0.180602,-0.197155,-0.208626,-0.219453,-0.226146,-0.220010,-0.192120,-0.138426,-0.062714,0.023837,0.106030,0.169123,0.202582,0.202178,0.155947,0.098334,0.036962,-0.020546,-0.066564,-0.093468,-0.093636
0.319082,0.127406,0.011715,-0.040915,-0.043408,-0.008689,0.050318,0.120688,0.161093,0.186711,0.181355,0.133081,0.040743,-0.081607,-0.205745,-0.297131,-0.327325,-0.285578,-0.184138,-0.054601,0.063276,0.135809,0.147324,0.105541,0.038602,-0.015102,-0.020605,0.041043,0.165163,0.323163,0.470094,0.558217,0.552323,0.441419,0.242133,-0.008126,-0.266384,-0.501998,-0.709488,-0.909314,-1.133497,-1.398951,-1.677857,-1.878965,-1.853547,-1.433545,-0.497535,0.954253,2.745882,4.523839,5.825291,6.207204,5.395710,3.397295,0.524729,-2.672699,-5.546153,-7.504117,-8.146493,-7.349474,-5.290050,-2.408346,0.687924,3.363411,5.111011,5.680121,5.131453,3.793814,2.137952,0.618495,-0.455438,-0.980126,-1.040213,-0.836033,-0.590724,-0.471000,-0.543177,-0.770604,-1.045427,-1.238853,-1.250908,-1.043547,-0.648764,-0.152906,0.333965,0.711801,0.916884,0.934260,0.794865,0.560489,0.302666,0.082146,-0.065509,-0.134927,-0.146112,-0.132373,-0.125591,-0.143878,-0.185579,-0.231342,-0.253034,-0.225823,-0.138883,-0.001062,0.160289,0.306870,0.400926,0.416795,0.348592,0.211562,-0.006375,-0.217286,-0.391742,-0.500316,-0.513580,-0.402104,-0.136461
