type,pkt_count,mac,rssi,rate,noise_floor,channel,rx_local_timestamp_us,len,data
CSI_DATA,63695,3c:dc:75:82:1e:a8,-27,11,-98,157,840012357,114,"[-16,-14,-16,-16,-14,-16,-12,-19,-11,-20,-10,-22,-9,-22,-8,-22,-8,-22,-5,-23,-6,-23,-5,-25,-4,-24,-4,-26,-4,-27,-5,-27,-2,-28,-4,-29,-1,-29,-1,-31,-3,-32,-2,-32,-1,-34,0,-34,1,-36,1,-34,1,-36,1,-36,0,0,3,-36,2,-37,5,-35,6,-35,5,-34,7,-35,9,-33,9,-32,8,-32,7,-32,9,-29,7,-29,10,-29,10,-27,10,-27,10,-25,10,-25,10,-25,11,-24,12,-22,12,-22,14,-22,16,-20,16,-19,17,-17,19,-15,20,-12,20,-10]"
CSI_DATA,63696,3c:dc:75:82:1e:a8,-27,11,-98,157,840025373,114,"[7,19,5,21,3,22,2,22,1,23,2,23,0,24,-1,23,-1,24,-1,24,-1,24,-3,25,-2,26,-2,26,-3,26,-1,28,-2,29,1,30,-1,30,-3,31,-2,32,1,33,0,34,0,33,1,35,0,35,1,35,0,35,0,0,2,35,3,38,2,35,2,36,2,35,3,36,3,34,3,35,3,33,4,32,2,31,3,30,2,30,3,28,3,28,4,27,4,27,3,27,3,26,2,26,1,25,1,26,0,24,-2,25,-2,24,-5,23,-7,23,-7,22]"
CSI_DATA,63697,3c:dc:75:82:1e:a8,-27,11,-98,157,840039090,114,"[-8,-19,-7,-21,-7,-22,-6,-22,-5,-22,-5,-21,-5,-23,-5,-22,-5,-23,-4,-24,-7,-24,-4,-24,-6,-24,-7,-26,-6,-26,-10,-27,-10,-27,-12,-27,-11,-27,-11,-28,-14,-28,-16,-28,-16,-29,-18,-29,-18,-29,-18,-29,-21,-29,-22,-29,0,0,-22,-29,-26,-27,-24,-26,-25,-26,-26,-25,-25,-23,-25,-22,-26,-23,-26,-21,-26,-19,-25,-18,-25,-17,-25,-17,-23,-16,-25,-14,-25,-13,-23,-13,-24,-12,-23,-11,-24,-12,-23,-11,-22,-12,-21,-12,-21,-12,-22,-13,-20,-14,-17,-16,-16,-15]"
CSI_DATA,63698,3c:dc:75:82:1e:a8,-27,11,-98,157,840051357,114,"[-9,18,-13,18,-14,17,-15,17,-16,17,-17,16,-17,15,-18,15,-19,16,-19,15,-20,15,-19,14,-22,15,-22,15,-21,16,-22,17,-24,17,-24,18,-23,18,-24,18,-26,18,-25,21,-25,20,-26,22,-27,21,-28,22,-27,23,-28,23,0,0,-28,23,-27,24,-27,24,-27,23,-27,23,-26,24,-25,23,-25,21,-24,22,-24,22,-24,21,-23,21,-23,19,-22,19,-20,18,-21,18,-19,17,-21,18,-20,17,-20,17,-19,16,-21,15,-19,13,-21,12,-22,12,-22,10,-22,6,-21,6]"
CSI_DATA,63699,3c:dc:75:82:1e:a8,-27,11,-98,157,840064357,114,"[-15,-14,-15,-15,-15,-16,-14,-17,-14,-18,-14,-17,-14,-18,-15,-19,-15,-19,-14,-18,-16,-20,-16,-20,-17,-20,-16,-20,-18,-21,-19,-19,-19,-20,-23,-19,-22,-18,-23,-20,-26,-19,-26,-18,-27,-18,-29,-17,-30,-16,-30,-18,-31,-17,-32,-16,0,0,-32,-13,-35,-12,-32,-13,-34,-13,-33,-11,-34,-9,-32,-9,-32,-9,-31,-6,-32,-5,-32,-5,-30,-4,-30,-5,-27,-3,-29,0,-26,0,-27,-1,-27,1,-26,2,-26,0,-26,1,-24,1,-24,-2,-25,-1,-25,-2,-24,-2,-23,-5,-20,-5]"
CSI_DATA,63700,3c:dc:75:82:1e:a8,-27,11,-98,157,840077357,114,"[-15,-14,-14,-15,-14,-16,-12,-18,-11,-19,-11,-19,-9,-20,-10,-21,-9,-21,-8,-21,-8,-22,-8,-23,-10,-23,-9,-24,-10,-24,-10,-24,-10,-25,-11,-26,-11,-25,-10,-27,-11,-29,-11,-30,-10,-30,-12,-31,-12,-31,-13,-31,-13,-33,-14,-31,0,0,-12,-32,-14,-32,-13,-31,-13,-33,-13,-32,-12,-32,-12,-31,-10,-31,-11,-30,-12,-28,-13,-28,-11,-27,-10,-26,-9,-25,-10,-25,-9,-24,-9,-25,-9,-26,-8,-24,-8,-25,-7,-23,-6,-23,-4,-23,-4,-24,-3,-24,-1,-22,3,-21,4,-21]"
CSI_DATA,63701,3c:dc:75:82:1e:a8,-27,11,-98,157,840090357,114,"[14,-17,15,-14,16,-15,17,-15,18,-14,18,-14,18,-14,19,-13,19,-13,19,-13,19,-14,21,-15,21,-16,21,-16,21,-17,21,-17,21,-19,21,-21,21,-21,21,-23,20,-23,20,-24,20,-26,21,-27,21,-27,18,-28,20,-30,19,-29,0,0,17,-32,17,-33,16,-33,15,-33,14,-32,13,-32,12,-30,12,-32,12,-32,10,-32,7,-30,8,-30,7,-29,7,-27,5,-28,3,-26,3,-27,5,-26,2,-25,3,-25,3,-25,3,-25,5,-25,4,-24,6,-24,6,-23,10,-22,9,-20]"
CSI_DATA,63702,3c:dc:75:82:1e:a8,-27,11,-98,157,840103357,114,"[16,-13,18,-12,20,-12,21,-10,21,-9,21,-8,22,-8,22,-7,23,-6,24,-5,25,-6,24,-5,26,-5,26,-5,26,-5,28,-6,27,-4,29,-6,29,-6,31,-5,29,-6,33,-6,32,-6,33,-7,37,-7,35,-6,35,-7,34,-6,0,0,37,-7,36,-7,35,-6,35,-6,34,-5,36,-5,34,-4,32,-4,32,-5,33,-5,30,-5,30,-4,29,-3,28,-2,29,-4,28,-3,28,-3,27,-2,27,-3,27,-1,26,-1,25,0,25,2,24,3,25,4,22,6,21,9,21,9]"
CSI_DATA,63703,3c:dc:75:82:1e:a8,-27,11,-98,157,840117339,114,"[7,-21,9,-19,10,-20,12,-19,13,-18,12,-18,14,-19,14,-18,15,-20,15,-17,15,-19,16,-20,15,-21,16,-22,16,-22,15,-24,14,-23,16,-26,15,-25,16,-27,16,-27,16,-28,17,-29,15,-30,15,-31,14,-31,15,-33,13,-32,0,0,13,-35,14,-35,12,-33,11,-34,12,-33,12,-33,12,-32,12,-33,9,-32,7,-33,6,-31,6,-30,6,-28,6,-27,5,-28,5,-25,4,-27,5,-27,5,-26,6,-25,5,-24,5,-24,7,-25,6,-25,8,-23,8,-22,11,-21,11,-20]"
CSI_DATA,63704,3c:dc:75:82:1e:a8,-27,11,-98,157,840129357,114,"[7,20,6,21,5,21,4,23,3,23,2,23,1,22,-1,23,0,25,-3,23,-2,24,-4,25,-5,26,-5,26,-6,26,-5,27,-5,29,-4,29,-4,29,-6,30,-6,31,-5,33,-6,31,-5,33,-8,33,-9,34,-8,35,-7,34,0,0,-7,36,-7,35,-8,34,-8,35,-9,34,-9,34,-7,32,-9,33,-8,32,-8,32,-10,31,-10,29,-10,27,-9,26,-7,26,-8,26,-9,25,-8,27,-9,24,-9,24,-9,23,-11,24,-14,22,-14,20,-15,19,-15,17,-18,15,-18,12]"
CSI_DATA,63705,3c:dc:75:82:1e:a8,-27,11,-98,157,840142357,114,"[-13,16,-15,16,-16,15,-17,15,-18,14,-18,14,-19,14,-19,13,-19,14,-20,12,-20,14,-20,14,-21,15,-22,16,-21,17,-22,18,-22,17,-21,20,-21,20,-23,20,-22,22,-23,23,-23,23,-22,25,-23,26,-22,25,-23,27,-21,27,0,0,-21,30,-20,30,-20,28,-21,30,-18,30,-17,29,-17,29,-17,29,-16,30,-13,31,-14,29,-13,28,-12,25,-11,25,-11,27,-10,24,-9,25,-10,25,-9,24,-9,25,-8,23,-10,23,-10,23,-11,22,-12,21,-12,20,-15,18,-15,18]"
CSI_DATA,63706,3c:dc:75:82:1e:a8,-27,11,-98,157,840155358,114,"[-18,12,-18,11,-21,10,-21,9,-22,7,-22,6,-23,5,-23,5,-23,4,-25,2,-25,3,-25,1,-27,2,-27,-1,-26,0,-28,0,-27,1,-28,2,-29,0,-31,0,-31,-1,-31,0,-33,-2,-34,-1,-36,-2,-34,-2,-36,-2,-34,-2,0,0,-37,-3,-36,-2,-34,-3,-35,-3,-34,-5,-34,-4,-33,-5,-33,-5,-32,-5,-33,-3,-30,-4,-29,-5,-28,-6,-26,-6,-29,-5,-27,-4,-26,-6,-26,-6,-24,-7,-25,-8,-24,-9,-24,-10,-23,-12,-20,-12,-21,-13,-20,-14,-16,-16,-14,-16]"
CSI_DATA,63707,3c:dc:75:82:1e:a8,-27,11,-98,157,840168357,114,"[-15,-15,-15,-17,-13,-17,-13,-18,-12,-20,-11,-19,-12,-20,-12,-19,-11,-21,-11,-21,-12,-21,-12,-23,-13,-22,-14,-24,-13,-22,-15,-24,-14,-24,-17,-23,-15,-24,-19,-26,-18,-24,-21,-26,-22,-25,-22,-26,-24,-25,-23,-26,-23,-27,-23,-26,0,0,-27,-25,-27,-25,-24,-24,-28,-25,-26,-24,-26,-23,-26,-23,-26,-22,-26,-21,-27,-19,-25,-18,-24,-17,-23,-18,-23,-15,-24,-16,-22,-13,-24,-16,-23,-14,-22,-15,-21,-15,-21,-14,-21,-14,-20,-15,-20,-15,-19,-17,-17,-17,-15,-19,-12,-17]"
CSI_DATA,63708,3c:dc:75:82:1e:a8,-27,11,-98,157,840181357,114,"[-19,-8,-19,-11,-18,-12,-18,-14,-15,-14,-16,-17,-15,-16,-15,-18,-14,-17,-13,-18,-14,-19,-14,-20,-14,-20,-12,-21,-13,-22,-13,-23,-14,-24,-13,-24,-14,-26,-13,-25,-14,-28,-15,-27,-15,-28,-14,-29,-13,-30,-16,-30,-15,-31,-16,-32,0,0,-14,-33,-13,-31,-13,-33,-13,-33,-11,-32,-10,-33,-9,-31,-9,-32,-9,-31,-10,-29,-9,-29,-8,-29,-6,-29,-6,-27,-6,-26,-6,-26,-5,-25,-5,-26,-4,-24,-3,-25,-2,-24,0,-24,1,-23,2,-24,4,-23,5,-23,8,-21,10,-20]"
CSI_DATA,63709,3c:dc:75:82:1e:a8,-27,11,-98,157,840194358,114,"[-2,-21,-1,-22,0,-21,0,-23,2,-23,2,-22,4,-23,3,-23,4,-23,4,-24,4,-23,5,-25,5,-26,5,-25,4,-27,4,-28,5,-28,2,-30,2,-29,3,-31,1,-33,1,-33,1,-34,-1,-34,0,-34,0,-35,1,-35,0,-36,0,0,-3,-35,-4,-36,-3,-36,-3,-35,-3,-36,-4,-35,-4,-34,-3,-33,-5,-33,-6,-32,-6,-32,-5,-29,-5,-31,-5,-27,-7,-28,-5,-25,-6,-27,-6,-27,-7,-25,-4,-27,-5,-25,-4,-24,-3,-25,-3,-24,-1,-24,0,-24,4,-23,4,-22]"
CSI_DATA,63710,3c:dc:75:82:1e:a8,-27,11,-98,157,840207358,114,"[-16,-14,-16,-15,-15,-17,-13,-18,-12,-21,-12,-18,-10,-21,-9,-20,-10,-22,-7,-22,-8,-23,-6,-24,-5,-24,-5,-26,-5,-27,-7,-28,-5,-28,-7,-28,-6,-28,-5,-30,-4,-30,-8,-32,-4,-32,-6,-34,-3,-34,-3,-35,-1,-36,-2,-36,0,0,-2,-34,-3,-36,-1,-34,0,-37,-1,-34,1,-35,2,-34,3,-34,3,-33,1,-33,3,-30,4,-31,5,-29,6,-27,5,-28,2,-25,6,-28,5,-25,5,-26,7,-25,8,-24,9,-24,11,-23,12,-22,13,-22,14,-19,17,-16,17,-14]"
CSI_DATA,63711,3c:dc:75:82:1e:a8,-27,11,-98,157,840220358,114,"[0,-21,1,-22,3,-22,4,-22,5,-23,5,-22,7,-22,8,-22,7,-23,8,-23,9,-23,7,-23,9,-25,9,-25,9,-25,7,-26,9,-26,8,-29,9,-28,9,-30,8,-31,7,-32,8,-32,8,-33,7,-34,8,-34,7,-35,5,-35,0,0,6,-35,6,-38,5,-35,6,-36,5,-34,4,-35,4,-33,4,-33,4,-33,2,-33,2,-32,2,-31,3,-28,2,-27,1,-29,1,-26,2,-27,0,-26,0,-26,1,-25,1,-26,2,-25,4,-25,5,-24,5,-24,6,-22,10,-21,11,-20]"
CSI_DATA,63712,3c:dc:75:82:1e:a8,-27,11,-98,157,840233500,114,"[-6,19,-7,20,-8,21,-10,21,-10,20,-10,21,-10,21,-11,21,-10,21,-11,21,-11,22,-11,22,-10,25,-9,24,-9,25,-8,27,-8,27,-5,29,-6,28,-5,29,-5,31,-3,32,-3,33,-1,34,0,34,2,35,3,35,4,35,0,0,6,37,9,35,8,34,8,35,9,35,10,34,11,33,10,32,12,31,14,28,15,27,15,26,14,27,15,24,17,23,15,21,16,22,18,21,16,20,17,21,16,20,16,20,15,19,16,20,15,19,14,20,11,20,11,20]"
CSI_DATA,63713,3c:dc:75:82:1e:a8,-27,11,-98,157,840246358,114,"[5,-20,7,-21,9,-21,9,-20,11,-21,10,-19,12,-19,13,-20,12,-21,13,-20,14,-21,15,-21,15,-21,16,-21,16,-22,16,-23,16,-23,15,-25,16,-24,17,-26,16,-27,16,-28,17,-28,15,-30,18,-30,18,-31,18,-31,17,-31,0,0,15,-32,16,-33,16,-31,17,-32,15,-31,15,-33,16,-31,15,-30,13,-30,13,-30,13,-27,12,-28,12,-28,11,-25,11,-26,11,-25,12,-25,10,-24,9,-25,11,-24,10,-23,11,-22,12,-22,14,-20,15,-20,15,-18,18,-16,16,-14]"
CSI_DATA,63714,3c:dc:75:82:1e:a8,-27,11,-98,157,840259358,114,"[18,-11,19,-10,20,-9,21,-10,21,-8,22,-9,21,-8,22,-8,22,-10,22,-9,23,-10,22,-10,24,-11,23,-13,24,-13,22,-14,24,-16,24,-16,25,-17,25,-17,24,-21,24,-22,23,-24,22,-24,24,-26,23,-26,24,-28,23,-29,0,0,19,-31,20,-30,19,-29,18,-30,17,-32,14,-32,14,-31,12,-31,12,-30,9,-31,11,-29,8,-28,8,-29,7,-27,6,-28,5,-27,4,-27,3,-27,2,-26,2,-25,1,-25,2,-24,3,-24,4,-24,5,-25,5,-23,8,-22,8,-21]"
CSI_DATA,63715,3c:dc:75:82:1e:a8,-27,11,-98,157,840272358,114,"[8,-20,9,-19,12,-19,12,-19,13,-19,14,-19,15,-19,17,-17,17,-18,16,-17,17,-18,18,-18,18,-17,20,-19,20,-18,19,-21,19,-19,19,-22,20,-22,21,-22,21,-23,21,-25,22,-24,22,-24,23,-26,22,-25,24,-28,23,-27,0,0,22,-27,23,-29,23,-27,23,-29,22,-26,22,-27,22,-26,22,-25,22,-24,21,-27,20,-25,19,-24,20,-22,17,-22,17,-22,18,-22,17,-21,16,-21,16,-21,18,-19,16,-19,17,-18,18,-17,19,-16,20,-15,19,-12,22,-10,20,-9]"
CSI_DATA,63716,3c:dc:75:82:1e:a8,-27,11,-98,157,840285358,114,"[14,-16,16,-15,17,-15,18,-15,18,-13,18,-14,19,-13,20,-13,19,-13,20,-13,19,-15,19,-14,20,-16,20,-18,20,-17,20,-20,21,-21,20,-21,19,-21,20,-23,20,-24,20,-24,20,-26,20,-28,19,-30,18,-31,17,-32,15,-32,0,0,14,-31,14,-34,13,-32,13,-33,11,-32,11,-33,11,-32,9,-32,9,-33,5,-33,4,-31,3,-30,3,-30,4,-28,3,-28,2,-26,0,-27,0,-26,0,-27,1,-26,0,-25,0,-25,1,-24,0,-25,2,-25,3,-24,4,-22,6,-22]"
CSI_DATA,63717,3c:dc:75:82:1e:a8,-27,11,-98,157,840298358,114,"[-3,-22,-2,-22,0,-23,1,-22,2,-22,3,-22,3,-22,5,-22,6,-24,6,-23,7,-23,8,-23,7,-26,8,-24,8,-25,7,-27,8,-26,7,-29,8,-27,9,-29,9,-32,10,-32,11,-32,9,-32,9,-33,9,-35,10,-34,10,-34,0,0,8,-34,9,-36,9,-35,10,-35,11,-35,10,-34,10,-32,10,-32,10,-31,8,-32,8,-30,7,-29,9,-27,7,-27,7,-27,7,-26,6,-26,7,-26,8,-25,10,-24,9,-24,9,-23,11,-23,12,-22,12,-21,13,-18,15,-17,16,-16]"
CSI_DATA,63718,3c:dc:75:82:1e:a8,-27,11,-98,157,840311358,114,"[7,-20,8,-20,10,-20,10,-20,11,-20,11,-19,12,-20,11,-19,13,-20,13,-19,13,-21,14,-22,13,-22,14,-23,13,-23,11,-26,12,-25,11,-28,10,-27,10,-28,9,-29,9,-31,9,-32,7,-35,8,-35,7,-34,6,-35,5,-35,0,0,3,-36,2,-37,0,-36,1,-36,1,-35,-1,-35,0,-34,0,-33,-3,-33,-5,-31,-6,-31,-6,-30,-5,-29,-6,-27,-7,-28,-8,-26,-8,-28,-8,-26,-8,-24,-7,-26,-7,-23,-8,-25,-6,-25,-6,-23,-6,-25,-4,-24,0,-24,0,-22]"
CSI_DATA,63719,3c:dc:75:82:1e:a8,-27,11,-98,157,840324358,114,"[-14,-17,-13,-17,-11,-19,-11,-20,-9,-21,-8,-20,-8,-22,-7,-22,-7,-23,-5,-22,-7,-24,-5,-25,-5,-25,-5,-26,-5,-26,-5,-26,-6,-28,-7,-29,-6,-28,-6,-29,-6,-31,-7,-30,-7,-32,-8,-33,-7,-34,-8,-34,-6,-35,-8,-35,0,0,-8,-36,-8,-35,-6,-34,-7,-35,-6,-35,-6,-34,-6,-34,-6,-34,-7,-32,-7,-33,-6,-31,-4,-29,-4,-29,-4,-28,-5,-28,-5,-26,-4,-27,-3,-26,-4,-25,-2,-26,-3,-25,-1,-25,1,-25,2,-25,4,-25,4,-25,9,-23,9,-20]"
CSI_DATA,63720,3c:dc:75:82:1e:a8,-27,11,-98,157,840337358,114,"[-11,-17,-10,-18,-10,-18,-10,-20,-9,-20,-9,-20,-9,-20,-8,-20,-9,-21,-8,-22,-9,-21,-8,-23,-10,-22,-8,-25,-9,-23,-11,-25,-12,-23,-15,-23,-15,-24,-16,-25,-16,-25,-18,-25,-18,-26,-20,-24,-21,-27,-21,-26,-22,-27,-23,-26,0,0,-23,-24,-26,-24,-26,-23,-25,-23,-26,-22,-27,-21,-26,-20,-25,-20,-26,-19,-26,-17,-25,-16,-25,-16,-24,-16,-24,-15,-25,-12,-23,-12,-23,-11,-23,-11,-22,-11,-22,-10,-22,-11,-22,-10,-21,-12,-19,-12,-20,-12,-18,-13,-17,-15,-16,-15]"
CSI_DATA,63721,3c:dc:75:82:1e:a8,-27,11,-98,157,840350358,114,"[-18,9,-20,8,-21,8,-22,6,-22,5,-22,4,-24,3,-23,2,-24,1,-23,-1,-24,0,-26,0,-26,-1,-26,-1,-26,-3,-27,-1,-27,-1,-29,-1,-29,-1,-30,-2,-32,-1,-32,-2,-33,-3,-34,-2,-35,-3,-34,-1,-36,-3,-35,-3,0,0,-35,-3,-36,-2,-36,-3,-35,-4,-35,-4,-34,-5,-34,-5,-34,-6,-33,-5,-34,-4,-31,-3,-29,-5,-29,-6,-26,-4,-29,-4,-26,-3,-27,-5,-26,-5,-25,-6,-25,-6,-24,-7,-23,-8,-23,-9,-22,-9,-22,-11,-20,-12,-18,-15,-16,-15]"
CSI_DATA,63722,3c:dc:75:82:1e:a8,-27,11,-98,157,840363386,114,"[13,-15,16,-14,17,-15,18,-14,20,-13,20,-13,20,-14,20,-14,20,-13,20,-12,21,-13,22,-13,21,-13,22,-14,22,-14,23,-16,23,-17,22,-19,23,-19,24,-20,22,-22,25,-23,24,-24,22,-23,25,-24,23,-25,24,-26,24,-27,0,0,22,-30,21,-31,20,-29,19,-30,20,-29,17,-29,19,-27,17,-28,16,-29,15,-29,15,-27,14,-27,13,-26,12,-25,11,-26,11,-25,10,-25,10,-25,9,-24,10,-23,9,-23,10,-24,11,-22,12,-22,12,-23,13,-20,15,-19,14,-17]"
CSI_DATA,63723,3c:dc:75:82:1e:a8,-27,11,-98,157,840376358,114,"[15,14,15,15,14,17,13,18,13,18,12,20,11,20,11,22,11,23,9,22,9,22,9,24,9,24,8,25,7,26,7,25,7,27,10,27,9,29,9,29,9,31,10,32,9,32,9,33,8,33,8,34,9,34,8,36,0,0,9,34,9,36,8,35,8,34,7,36,8,35,6,34,4,33,4,32,6,31,5,31,3,30,2,28,4,27,4,28,4,28,3,27,2,27,2,26,0,26,0,25,-1,24,-3,23,-4,24,-6,23,-7,23,-10,21,-11,20]"
CSI_DATA,63724,3c:dc:75:82:1e:a8,-27,11,-98,157,840389358,114,"[18,11,17,12,18,12,17,13,17,15,16,15,17,16,18,17,18,17,17,18,17,17,18,18,20,19,19,18,19,19,20,17,20,18,25,18,23,18,24,19,26,19,27,18,27,19,27,19,30,19,31,19,30,17,31,17,0,0,32,16,33,16,31,16,32,15,32,15,33,15,31,14,31,13,29,12,31,11,30,11,29,9,26,9,26,8,28,8,26,8,26,7,27,7,27,5,25,7,25,6,23,7,23,6,24,9,22,10,21,10,21,13,19,13]"
CSI_DATA,63725,3c:dc:75:82:1e:a8,-27,11,-98,157,840402358,114,"[2,-20,3,-21,5,-22,7,-20,9,-22,9,-20,11,-20,13,-20,14,-20,15,-19,15,-20,15,-20,15,-21,17,-21,16,-20,17,-21,19,-20,19,-23,19,-23,22,-22,20,-24,21,-24,22,-25,23,-24,24,-25,25,-24,23,-25,25,-24,0,0,25,-24,27,-25,26,-24,28,-22,26,-22,28,-23,27,-22,25,-21,26,-21,26,-21,25,-19,24,-19,25,-18,23,-16,24,-17,23,-14,24,-14,22,-13,22,-14,24,-12,22,-12,23,-10,23,-9,24,-7,25,-6,24,-3,23,-1,22,2]"
CSI_DATA,63726,3c:dc:75:82:1e:a8,-27,11,-98,157,840415358,114,"[-15,-14,-15,-16,-14,-17,-14,-17,-12,-19,-12,-19,-12,-21,-11,-20,-12,-20,-11,-21,-11,-21,-11,-23,-12,-22,-12,-23,-14,-24,-15,-23,-15,-23,-17,-24,-16,-24,-18,-25,-17,-26,-20,-27,-19,-27,-20,-27,-23,-28,-22,-27,-22,-28,-24,-28,0,0,-25,-25,-25,-27,-25,-25,-25,-24,-24,-23,-26,-24,-25,-24,-25,-22,-24,-22,-25,-20,-25,-19,-23,-19,-23,-18,-21,-16,-23,-18,-22,-16,-22,-16,-21,-14,-22,-15,-20,-15,-21,-14,-19,-16,-19,-16,-18,-17,-17,-18,-16,-17,-12,-19,-12,-18]"
CSI_DATA,63727,3c:dc:75:82:1e:a8,-27,11,-98,157,840428358,114,"[-13,16,-15,15,-18,14,-19,13,-20,11,-21,10,-21,9,-22,8,-24,7,-22,6,-23,7,-24,6,-25,5,-26,6,-26,5,-27,5,-27,4,-29,5,-29,4,-31,2,-31,4,-33,4,-33,2,-33,3,-35,4,-34,3,-36,3,-36,3,0,0,-35,1,-37,2,-35,0,-37,-1,-34,-1,-35,-2,-34,-2,-34,-3,-32,-3,-34,-2,-31,-2,-30,-2,-28,-4,-27,-6,-27,-4,-26,-5,-27,-6,-27,-5,-26,-8,-25,-6,-23,-8,-23,-9,-22,-10,-22,-11,-21,-13,-17,-14,-16,-17,-15,-18]"
CSI_DATA,63728,3c:dc:75:82:1e:a8,-27,11,-98,157,840441358,114,"[0,22,-2,22,-3,22,-5,22,-5,22,-5,22,-6,23,-7,21,-8,23,-9,22,-8,25,-10,23,-10,24,-10,25,-10,25,-8,27,-9,27,-7,29,-7,28,-8,30,-8,30,-7,31,-8,32,-6,33,-7,34,-7,34,-7,34,-7,35,0,0,-6,36,-3,36,-3,35,-4,37,-3,35,-3,34,-4,34,-4,34,-3,32,-1,34,-1,32,-2,30,-2,30,-1,27,1,29,0,27,1,27,0,27,1,25,0,26,0,25,-1,24,-3,26,-4,25,-5,25,-6,22,-9,22,-9,20]"
CSI_DATA,63729,3c:dc:75:82:1e:a8,-27,11,-98,157,840454358,114,"[13,-17,15,-15,16,-15,19,-14,19,-12,19,-12,21,-10,22,-9,22,-8,24,-7,24,-8,24,-6,24,-7,27,-7,26,-7,27,-6,29,-5,30,-7,29,-5,31,-5,31,-4,30,-3,33,-5,34,-2,35,-4,35,-3,38,-3,36,-1,0,0,37,-2,39,0,37,1,36,1,35,1,35,3,34,3,34,5,34,5,33,3,31,4,30,4,29,6,28,5,27,7,27,6,25,7,26,7,24,7,24,9,24,9,23,11,23,11,21,12,21,15,17,17,15,19,14,18]"
CSI_DATA,63730,3c:dc:75:82:1e:a8,-27,11,-98,157,840467358,114,"[-7,-20,-6,-20,-6,-21,-5,-23,-3,-23,-2,-23,-1,-23,-2,-23,-1,-25,-1,-23,1,-25,0,-25,-1,-25,-1,-27,-1,-26,-2,-28,-1,-28,-2,-29,-2,-29,-1,-32,-3,-32,-4,-33,-5,-33,-4,-34,-4,-34,-6,-35,-7,-35,-8,-33,0,0,-7,-36,-6,-36,-5,-36,-7,-36,-7,-34,-7,-35,-6,-35,-7,-33,-7,-34,-8,-31,-8,-30,-8,-29,-8,-29,-7,-27,-7,-27,-7,-26,-8,-25,-8,-26,-7,-24,-7,-25,-6,-24,-5,-26,-4,-24,-3,-24,-3,-25,0,-23,3,-24,4,-23]"
CSI_DATA,63731,3c:dc:75:82:1e:a8,-27,11,-98,157,840480380,114,"[-21,-2,-22,-4,-22,-4,-21,-4,-22,-6,-22,-5,-23,-5,-22,-6,-24,-5,-23,-7,-24,-5,-24,-7,-26,-6,-27,-5,-26,-4,-27,-2,-27,-1,-31,2,-29,2,-31,2,-32,2,-32,4,-33,4,-33,6,-36,7,-34,8,-33,9,-35,9,0,0,-32,13,-33,16,-30,16,-31,16,-31,18,-30,18,-30,17,-30,19,-27,20,-26,21,-24,20,-23,20,-21,19,-19,18,-19,20,-17,20,-17,21,-17,22,-16,20,-17,21,-16,20,-15,20,-17,19,-16,19,-17,19,-16,16,-18,17,-16,15]"
CSI_DATA,63732,3c:dc:75:82:1e:a8,-27,11,-98,157,840493359,114,"[18,9,18,10,19,13,18,14,17,17,17,17,16,18,17,18,16,18,16,19,16,19,17,19,17,19,17,21,17,21,18,21,19,22,19,22,20,23,19,23,21,23,23,24,23,24,24,25,25,24,24,25,27,24,27,26,0,0,27,25,27,25,25,25,26,26,26,25,26,23,25,24,26,23,24,23,26,21,24,20,24,19,23,20,21,19,21,19,22,18,19,17,21,18,21,17,19,17,19,16,18,17,17,18,16,19,15,20,13,20,9,21,9,21]"
CSI_DATA,63733,3c:dc:75:82:1e:a8,-27,11,-98,157,840506359,114,"[7,-19,8,-19,8,-20,10,-21,11,-19,10,-20,11,-20,12,-21,11,-20,13,-19,12,-20,12,-22,11,-23,13,-21,11,-23,8,-27,8,-26,8,-27,8,-27,7,-28,7,-31,6,-32,6,-31,5,-33,3,-33,2,-34,1,-34,-1,-33,0,0,-4,-34,-4,-35,-5,-35,-5,-34,-6,-34,-7,-33,-6,-33,-7,-32,-10,-32,-10,-29,-10,-28,-12,-27,-11,-27,-11,-24,-13,-24,-13,-23,-12,-23,-13,-23,-13,-20,-12,-23,-12,-21,-13,-21,-11,-21,-12,-21,-11,-21,-9,-21,-7,-21,-5,-21]"
CSI_DATA,63734,3c:dc:75:82:1e:a8,-27,11,-98,157,840519358,114,"[-16,14,-17,13,-19,12,-20,11,-21,10,-22,9,-22,8,-22,8,-23,7,-24,7,-23,6,-26,6,-24,7,-25,7,-26,7,-27,9,-27,8,-29,9,-28,8,-30,9,-30,9,-30,9,-32,10,-33,9,-33,11,-32,12,-34,13,-36,11,0,0,-36,12,-35,12,-34,12,-35,13,-34,11,-33,13,-34,10,-33,10,-31,11,-31,14,-28,12,-28,11,-27,10,-26,11,-27,10,-26,9,-25,11,-25,10,-25,11,-26,7,-25,7,-24,5,-25,6,-24,4,-25,3,-24,1,-24,-2,-22,-3]"
